Vachana,Vachanakaara,Pen_Name
"ಶಿವಂಗೆ ತಪ್ಪಿದ ಕಾಲ ಭಸ್ಮವಾದುದನರಿಯಾ ?
ಶಿವಂಗೆ ತಪ್ಪಿದ ಕಾಮನುರಿದುದನರಿಯಾ ?
ಶಿವಂಗೆ ತಪ್ಪಿದ ಬ್ರಹ್ಮನ ಶಿರ ಹೋದುದನರಿಯಾ ?
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನನ ಪಾದಕ್ಕೆ ತಪ್ಪಿದಡೆ, ಭವಘೋರನರಕವೆಂದರಿಯಾ,
ಮರುಳೆ ?
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ನಡೆಶುಚಿ, ನುಡಿಶುಚಿ, ತನುಶುಚಿ, ಮನಶುಚಿ, ಭಾವಶುಚಿ.
ಇಂತೀ ಪಂಚ ತೀರ್ಥಂಗಳನೊಳಕೊಂಡು ಮತ್ರ್ಯದಲ್ಲಿ ನಿಂದ
ನಿಮ್ಮ ಶರಣರ ತೋರಿ ಎನ್ನನುಳುಹಿಕೊಳ್ಳಾ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಾ ?
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಬಂದಹನೆಂದು ಬಟ್ಟೆಯ ನೋಡಿ,
ಬಾರದಿದ್ದಡೆ ಕರಗಿ ಕೊರಗಿದೆನವ್ವಾ.
ತಡವಾದಡೆ ಬಡವಾದೆ ತಾಯೆ.
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನನ ಒಂದಿರುಳಗಲಿದಡೆ ತಕ್ಕೆಸಡಲಿದ
ಜಕ್ಕವಕ್ಕಿಯಂತಾದೆನವ್ವಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಆಳುತನದ ಮಾತನೇರಿಸಿ ನುಡಿದಡೆ
ಆಗಳೆ ಕಟ್ಟಿದೆನು ಗಂಡುಗಚ್ಚೆಯ.
ತಿಗುರನೇರಿಸಿ ತಿಲಕವನಿಟ್ಟು
ಕೈದುವ ಕೊಂಡು ಕಳನೇರಿದ ಬಳಿಕ,
ಕಟ್ಟಿದ ನಿರಿ ಸಡಿಲಿದಡೆ ಇನ್ನು ನಿಮ್ಮಾಣೆ,
ಕಾಣಾ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಮುಡಿಬಿಟ್ಟು ತೊಂಗವಾರಿದವು ಕೇಳು ತಂದೆ.
ಉಡಿ ಜೋಲಿ ಅಡಿಗಿಕ್ಕಿ ಹೋಯಿತ್ತು ಶಿವಶಿವಾ.
ನಡೆಗೆಟ್ಟು ನಿಧಿ ನಿಂದಿತ್ತು ಕೇಳಾ ಎನ್ನ ತಂದೆ.
ಪ್ರಾಣದೊಡೆಯಾ, ಕರುಣದಿಂದೊಪ್ಪುಗೊಳ್ಳಾ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಶಿವಭಕ್ತರ ರೋಮನೊಂದಡೆ, ಶಿವನು ನೋವ ನೋಡಾ.
ಶಿವಭಕ್ತರು ಪರಿಣಾಮಿಸಿದಡೆ, ಶಿವನು ಪರಿಣಾಮಿಸುವ ನೋಡಾ.
ಭಕ್ತದೇಹಿಕದೇವನೆಂದು ಶ್ರುತಿ ಹೊಗಳುವ ಕಾರಣ,
ಶಿವಭಕ್ತರ ಲೇಸು ಹೊಲ್ಲೆಹ ಶಿವನ ಮುಟ್ಟುವುದು ನೋಡಾ.
ತಾಯಿನೊಂದಡೆ ಒಡಲಶಿಶು ನೋವತೆರನಂತೆ, ಭಕ್ತರು ನೊಂದಡೆ ತಾ ನೋವ
ನೋಡಾ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಪುದುಗಿದ ಸಂಸಾರದ ಬಂಧನದೊಳು ಪೆಣಗಿದೆ
ಅದೆಂದಿಗೆ ಬಿಟ್ಟು ಪೋಪುದೊ ?
ಎಂದು ನಿಮ್ಮನೊಡಗೂಡಿ ಬೇರಾಗದೆಂದಿಪ್ಪೆನೊ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಾ ?
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಊರ ನಡುವೆ ಒಂದು ಬೇಂಟೆ ಬಿದ್ದಿತ್ತು.
ಆರು ಕಂಡವರು ತೋರಿರಯ್ಯಾ.
ಊರಿಗೆ ದೂರುವೆನಗುಸೆಯನಿಕ್ಕುವೆ
ಅರಸುವೆನೆನ್ನ ಬೇಂಟೆಯ.
ಅರಿತು ಅರಿಯದೆ ಒಂದು ಬೇಂಟೆಯನಾಡಿದೆನು. ಅರಸಿಕೊಡಾ, ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ತಾನು ದಂಡುಮಂಡಲಕ್ಕೆ ಹೋದಹೆನೆಂದಡೆ
ನಾನು ಸುಮ್ಮನಿಹೆನಲ್ಲದೆ,
ತಾನೆನ್ನ ಕೈಯೊಳಗಿದ್ದು ತಾನೆನ್ನ ಮನದೊಳಗಿದ್ದು
ಎನ್ನ ಕೂಡದಿದ್ದಡೆ ನಾನೆಂತು ಸೈರಿಸುವೆನವ್ವಾ ?
ನೆನಹೆಂಬ ಕುಂಟಿಣಿ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನನ ನೆರಹದಿದ್ದಡೆ ನಾನೇವೆ ಸಖಿಯೆ ?
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಅರಿಯದವರೊಡನೆ ಸಂಗವ ಮಾಡಿದಡೆ
ಕಲ್ಲ ಹೊಯ್ದು ಕಿಡಿಯ ತೆಗೆದುಕೊಂಬಂತೆ.
ಬಲ್ಲವರೊಡನೆ ಸಂಗವ ಮಾಡಿದಡೆ
ಮೊಸರ ಹೊಸೆದು ಬೆಣ್ಣೆಯ ತೆಗೆದುಕೊಂಬಂತೆ.
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಯ್ಯಾ, ನಿಮ್ಮ ಶರಣರ ಸಂಗವ ಮಾಡಿದಡೆ
ಕರ್ಪುರದ ಗಿರಿಯನುಎಕೊಂಬಂತೆ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಕೈಸಿರಿಯ ದಂಡವ ಕೊಳಬಹುದಲ್ಲದೆ,
ಮೈಸಿರಿಯ ದಂಡವ ಕೊಳಲುಂಟೆ ?
ಉಟ್ಟಂತಹ ಉಡಿಗೆ ತೊಡಿಗೆಯನೆಲ್ಲ ಸೆಳೆದುಕೊಳಬಹುದಲ್ಲದೆ,
ಮುಚ್ಚಿರ್ದ ಮುಸುಕಿರ್ದ ನಿರ್ವಾಣವ ಸೆಳೆದುಕೊಳಬಹುದೆ ?
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನದೇವರ ಬೆಳಗನುಟ್ಟು ಲಜ್ಜೆಗೆಟ್ಟವಳಿಗೆ ಉಡುಗೆ ತೊಡುಗೆಯ
ಹಂಗೇಕೋ ಮರುಳೆ ?
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಒಳಗಣ ಗಂಡನಯ್ಯಾ, ಹೊರಗಣ ಮಿಂಡನಯ್ಯಾ.
ಎರಡನೂ ನಡೆಸಲು ಬಾರದಯ್ಯಾ.
ಲೌಕಿಕ ಪಾರಮಾರ್ಥವೆಂಬೆರಡನೂ ನಡೆಸಲು ಬಾರದಯ್ಯಾ.
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಯ್ಯಾ, ಬಿಲ್ವ ಬೆಳವಲಕಾಯಿ ಒಂದಾಗಿ ಹಿಡಿಯಲು ಬಾರದಯ್ಯಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಜಾಲಗಾರನೊಬ್ಬ ಜಲವ ಹೊಕ್ಕು ಶೋಧಿಸಿ,
ಹಲವು ಪ್ರಾಣಿಯ ಕೊಂದು, ನಲಿನಲಿದಾಡುವ.
ತನ್ನ ಮನೆಯಲೊಂದು ಶಿಶು ಸತ್ತಡೆ
ಅದಕ್ಕೆ ಮರುಗುವಂತೆ ಅವಕೇಕೆ ಮರುಗ ?
ಅದೆಂತೆಂದಡೆ
'ಸ್ವಾತ್ಮಾನಮಿತರಂ ಚೇತಿ ಭಿನ್ನತಾ ನೈವ ದೃಶ್ಯತಾಂ
ಸರ್ವಂ ಚಿಜ್ಜ್ಯೋತಿರೇವೇತಿ ಯಃ ಪಶ್ಯತಿ ಸ ಪಶ್ಯತಿ'
ಎಂದುದಾಗಿ,
ಜಾಲಗಾರನ ದುಃಖ ಜಗಕೆಲ್ಲ ನಗೆಗೆಡೆ.
ಇದು ಕಾರಣ, ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಯ್ಯನ ಭಕ್ತನಾಗಿರ್ದು ಜೀವಹಿಂಸೆ ಮಾಡುವ
ಮಾದಿಗರನೇನೆಂಬೆನಯ್ಯಾ ?
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಆನು ನೊಂದೆನಯ್ಯಾ, ಆನು ಬೆಂದೆನಯ್ಯಾ,
ಆನು ಬೆಂದ ಬೇಗೆಯನರಿಯದೆ ಕೆಟ್ಟೆನಯ್ಯಾ,
ಆನು ಕೆಟ್ಟ ಕೇಡನೇನೆಂದು ಹವಣಿಸುವೆನಯ್ಯಾ
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಯ್ಯಾ, ನಿಮ್ಮ ಶರಣರ ನೋವ ಕಂಡು ಆನು
ಬೆಂದೆನಯ್ಯಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಹಗಲಿನ ಕೂಟಕ್ಕೆ ಹೋರಿ ಬೆಂಡಾದೆ ;
ಇರುಳಿನ ಕೂಟದಲ್ಲಿ ಇಂಬರಿದು ಹತ್ತಿದೆ.
ಕನಸಿನಲ್ಲಿ ಮನಸಂಗವಾಗಿ ಮೈಮರೆದಿರ್ದೆ ;
ಮನಸ್ಸಿನಲ್ಲಿ ಮೈಮರೆದು ಒರಗಿದೆ. ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನನ ಕಂಡು ಕಣ್ದೆರೆದೆ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಅಕ್ಕ ಕೇಳೌ, ನಾನೊಂದು ಕನಸ ಕಂಡೆ.
ಅಕ್ಕಿ ಅಡಕೆ ಓಲೆ ತೆಂಗಿನಕಾಯ ಕಂಡೆ.
ಚಿಕ್ಕ ಚಿಕ್ಕ ಜಡೆಗಳ ಸುಲಿಪಲ್ಲ ಗೊರವನು
ಭಿಕ್ಷಕ್ಕೆ ಮನೆಗೆ ಬಂದುದ ಕಂಡೆನವ್ವಾ.
ಮಿಕ್ಕು ಮೀರಿ ಹೋಹನ ಬೆಂಬತ್ತಿ ಕೈವಿಡಿದೆನು.
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನನ ಕಂಡು ಕಣ್ದೆರೆದೆನು.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಮಚ್ಚು ಅಚ್ಚುಗವಾಗಿ ಒಪ್ಪಿದ ಪರಿಯ ನೋಡಾ.
ಎಚ್ಚಡೆ ಗರಿದೋರದಂತಿರಬೇಕು.
ಅಪ್ಪಿದಡೆ ಅಸ್ಥಿಗಳು ನಗ್ಗುನುಸಿಯಾಗಬೇಕು.
ಬೆಚ್ಚಡೆ ಬೆಸುಗೆಯರಿಯದಂತಿರಬೇಕು. ಮಚ್ಚು ಒಪ್ಪಿತ್ತು,
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನನ ಸ್ನೇಹ ತಾಯೆ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಬಸವಣ್ಣನೆ ಗುರು, ಪ್ರಭುದೇವರೆ ಲಿಂಗ,
ಸಿದ್ಧರಾಮಯ್ಯನೆ ಜಂಗಮ,
ಮಡಿವಾಳಯ್ಯನೆ ಜಂಗಮ,
ಚೆನ್ನಬಸವಣ್ಣನೆನ್ನ ಪರಮಾರಾಧ್ಯರು.
ಇನ್ನು ಸುಖಿಯಾದೆನು ಕಾಣಾ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಯ್ಯಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಹಸಿವೆ ನೀನು ನಿಲ್ಲು ನಿಲ್ಲು
ತೃಷೆಯೆ ನೀನು ನಿಲ್ಲು ನಿಲ್ಲು
ನಿದ್ರೆಯೆ ನೀನು ನಿಲ್ಲು ನಿಲ್ಲು
ಕಾಮವೆ ನೀನು ನಿಲ್ಲು ನಿಲ್ಲು
ಕ್ರೋಧವೆ ನೀನು ನಿಲ್ಲು ನಿಲ್ಲು
ಮೋಹವೆ ನೀನು ನಿಲ್ಲು ನಿಲ್ಲು
ಲೋಭವೆ ನೀನು ನಿಲ್ಲು ನಿಲ್ಲು
ಮದವೆ ನೀನು ನಿಲ್ಲು ನಿಲ್ಲು
ಮಚ್ಚರವೆ ನೀನು ನಿಲ್ಲು ನಿಲ್ಲು
ಸಚರಾಚರವೆ ನೀನು ನಿಲ್ಲು ನಿಲ್ಲು
ನಾನು ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನದೇವರ ಅವಸರದ ಓಲೆಯನೊಯ್ಯುತ್ತಲಿದ್ದೇನೆ
ಶರಣಾರ್ಥಿ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಸಂಗನಬಸವಣ್ಣನ ಪಾದವ ಕಂಡೆನಾಗಿ
ಎನ್ನ ಅಂಗ ನಾಸ್ತಿಯಾಯಿತ್ತು.
ಚೆನ್ನಬಸವಣ್ಣನ ಪಾದವ ಕಂಡೆನಾಗಿ
ಎನ್ನ ಪ್ರಾಣ ಬಯಲಾಯಿತ್ತು.
ಪ್ರಭುವೆ, ನಿಮ್ಮ ಶ್ರೀಚರಣಕ್ಕೆ ಶರಣೆಂದೆನಾಗಿ
ಎನಗೆ ಅರಿವು ಸ್ವಾಯತವಾಯಿತ್ತು.
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಯ್ಯಾ,
ನಿಮ್ಮ ಶರಣರ ಕರುಣವ ಪಡೆದೆನಾಗಿ ಎನಗಾವ ಜಂಜಡವೂ ಇಲ್ಲವಯ್ಯಾ
ಪ್ರಭುವೆ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಗಗನದ ಗುಂಪ ಚಂದ್ರಮ ಬಲ್ಲುದಲ್ಲದೆ,
ಕಡೆಯಲಿದ್ದಾಡುವ ಹದ್ದು ಬಲ್ಲುದೆ ಅಯ್ಯಾ ?
ನದಿಯ ಗುಂಪ ತಾವರೆ ಬಲ್ಲುದಲ್ಲದೆ,
ಕಡೆಯಲಿದ್ದ ಹೊನ್ನಾವರಿಕೆ ಬಲ್ಲುದೆ ಅಯ್ಯಾ ?
ಪುಷ್ಪದ ಪರಿಮಳವ ತುಂಬಿ ಬಲ್ಲುದಲ್ಲದೆ,
ಕಡೆಯಲಿದ್ದಾಡುವ ನೊರಜು ಬಲ್ಲುದೆ ಅಯ್ಯಾ ?
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಯ್ಯಾ, ನಿಮ್ಮ ಶರಣರ ನಿಲವ ನೀವೆ ಬಲ್ಲಿರಲ್ಲದೆ, ಈ ಕೋಣನ
ಮೈಮೇಲಣ ಸೊಳ್ಳೆಗಳೆತ್ತ ಬಲ್ಲವಯ್ಯಾ ?
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಭವದ ಬಟ್ಟೆಯ ದೂರವನೇನ ಹೇಳುವೆನಯ್ಯಾ ?
ಎಂಬತ್ತುನಾಲ್ಕು ಲಕ್ಷ ಊರಲ್ಲಿ ಎಡೆಗೆಯ್ಯಬೇಕು.
ಒಂದೂರಭಾಷೆಯೊಂದೂರಲಿಲ್ಲ.
ಒಂದೂರಲ್ಲಿ ಕೊಂಡಂಥ ಆಹಾರ ಮತ್ತೊಂದೂರಲಿಲ್ಲ.
ಇಂತೀ ಊರ ಹೊಕ್ಕ ತಪ್ಪಿಂಗೆ
ಕಾಯವ ಭೂಮಿಗೆ ಸುಂಕವ ತೆತ್ತು
ಜೀವವನುಳುಹಿಕೊಂಡು ಬರಬೇಕಾಯಿತ್ತು.
ಇಂತೀ ಮಹಾಘನದ ಬೆಳಕಿನೊಳಗೆ
ಕಳೆದುಳಿದು ಸುಳಿದಾಡಿ
ನಿಮ್ಮ ಪಾದವ ಕಂಡು ಸುಯಿಧಾನಿಯಾದೆ ಕಾಣಾ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಯ್ಯಾ
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಇಂದೆನ್ನ ಮನೆಗೆ ಗಂಡ ಬಂದಹನೆಲೆಗವ್ವಾ.
ನಿಮನಿಮಗೆಲ್ಲಾ ಶೃಂಗಾರವ ಮಾಡಿಕೊಳ್ಳಿ.
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನನೀಗಳೆ ಬಂದಹನು, ಇದಿರುಗೊಳ್ಳಿ ಬನ್ನಿರವ್ವಗಳಿರಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಕೇಳವ್ವಾ ಕೇಳವ್ವಾ ಕೆಳದಿ ನಾನೊಂದು ಕನಸಕಂಡೆ.
ಗಿರಿಯಮೇಲೊಬ್ಬ ಗೊರವ ಕುಳ್ಳಿರ್ದುದ ಕಂಡೆ.
ಗಿರಿಯೆಂಬುದು ಸಿರಿಶೈಲ ಗೊರವನೆ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನನು.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಆಯುಷ್ಯ ಹೋಗುತ್ತಿದೆ, ಭವಿಷ್ಯ ತೊಲಗುತ್ತಿದೆ,
ಕೂಡಿರ್ದ ಸತಿಸುತರು ತಮತಮಗೆ ಹರಿದು ಹೋಗುತ್ತೈದಾರೆ ;
ಬೇಡ ಬೇಡವೆಲೆ ಬಂಜೆಯಾಗಿ ಕೆಡಬೇಡ ಬಯಲಿಂಗೆ ಮನವೆ,
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನನ ಶರಣರ ಸಂಗದಲ್ಲಿ, ಹೂಣಿ ಹೊಕ್ಕು ಬದುಕು
ಕಂಡಾ,ಮನವೆ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ನಾನುಣ್ಣದ ಮುನ್ನವೆ ಜಂಗಮಕ್ಕೆ
ಅಮೃತಾನ್ನಾದಿ ನೈವೇದ್ಯವ ನೀಡುವೆ.
ನಾನುಡದ ಮುನ್ನವೆ ಜಂಗಮಕ್ಕೆ
ದೇವಾಂಗಾದಿ ವಸ್ತ್ರವನುಡಿಸುವೆ.
ನಾನು ಹೂಸದ ಮುನ್ನವೆ ಜಂಗಮಕ್ಕೆ
ಸುಗಂಧಾದಿ ಪರಿಮಳದ್ರವ್ಯವ ಹೂಸುವೆ.
ನಾನು ಮುಡಿಯದ ಮುನ್ನವೆ ಜಂಗಮಕ್ಕೆ
ಪರಿಪರಿಯ ಪುಷ್ಪವ ಮುಡಿಸುವೆ.
ನಾನು ತೊಡದ ಮುನ್ನವೆ
ಜಂಗಮಕ್ಕೆ ತೊಡಿಗೆಯ ತೊಡಿಸುವೆ.
ನಾನಾವಾವ ಭೋಗವ ಭೋಗಿಸುವದ ಜಂಗಮಕ್ಕೆ ಭೋಗಿಸಲಿತ್ತು,
ಆ ಶೇಷಪ್ರಸಾದವ ಲಿಂಗಕ್ಕಿತ್ತು
ಭೋಗಿಸಿದ ಬಳಿಕಲಲ್ಲದೆ ಭೋಗಿಸಿದಡೆ ಬಸವಣ್ಣಾ, ನಿಮ್ಮಾಣೆಯಯ್ಯಾ
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಇದನಾರಯ್ಯ ಬಲ್ಲರು
ಹಮ್ಮಳಿದ ಶರಣರ ಮೇಲಿಹ ಪರವ ಬಲ್ಲ ಶರಣ.
ಪಂಚೇಂದ್ರಿಯದ ಇಂಗಿತವ ಬಲ್ಲ ಶರಣ.
ಒಡಲ ಬಿಟ್ಟ ಶರಣನಲ್ಲದೆ, ಉಳಿದ ಪ್ರಾಣಘಾತಕ ಪಾತಕರಿವರೆತ್ತಲು, ಶ್ರೀಶೈಲ
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಯ್ಯ, ನಿಮ್ಮ ಶರಣ ಬಸವಣ್ಣಂಗಲ್ಲದೆ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಕೈಯ ಸಂಕಲೆಯ ಕಳೆದೆಯಲ್ಲಾ !
ಕಾಲ ಸುತ್ತಿದ ಪಾಶವ ಹರಿದೆಯಲ್ಲಾ !
ಸುತ್ತಿ ಮುತ್ತಿರ್ದ ಬಲೆಯ ಕುಣಿಕೆಯಿಂದ ಹೊರವಡಿಸಿದೆಯಲ್ಲಾ !
ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಾ, ನೀನು ಕೊಟ್ಟವಧಿ ತುಂಬುವ ಮುನ್ನ ಮುಟ್ಟುವೆ ನಿಮ್ಮನು.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಅಷ್ಟವಿಧಾರ್ಚನೆಯ ಮಾಡಿ ಒಲಿಸುವೆನೆ ಅಯ್ಯಾ
ನೀನು ಬಹಿರಂಗವ್ಯವಹಾರದೂರಸ್ಥನು.
ಅಂತರಂಗದಲ್ಲಿ ಧ್ಯಾನವ ಮಾಡಿ ಒಲಿಸುವೆನೆ ಅಯ್ಯಾ
ನೀನು ವಾಙ್ಮನಕ್ಕತೀತನು.
ಜಪಸ್ತೋತ್ರದಿಂದ ಒಲಿಸುವೆನೆ ಅಯ್ಯಾ
ನೀನು ನಾದಾತೀತನು.
ಭಾವಜ್ಞಾನದಿಂದ ಒಲಿಸುವೆನೆ ಅಯ್ಯಾ
ನೀನು ಮತಿಗತೀತನು.
ಹೃದಯ ಕಮಲಮಧ್ಯದಲ್ಲಿ ಇಂಬಿಟ್ಟುಕೊಂಬೆನೆ ಅಯ್ಯಾ
ನೀನು ಸರ್ವಾಂಗ ಪರಿಪೂರ್ಣನು.
ಒಲಿಸಲೆನ್ನಳವಲ್ಲ ನೀನೊಲಿವುದೆ ಸುಖವಯ್ಯಾ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಯ್ಯಾ.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
"ಹಸಿವು ತೃಷೆಯಾದಿಗಳು ಎನ್ನೊಳಗಾದ ಬಳಿಕ,
ವಿಷಯ ವಿಕಾರವೆನ್ನನಿರಿಸಿ ಹೋದವು ಕಾಣಾ ತಂದೆ.
ಅದೇ ಕಾರಣ ನೀವು ಅರಸಿಕೊಂಡು ಬಂದಿರಣ್ಣ.
ನೀವು ಅರಸುವ ಅರಕೆ - ಎನ್ನೊಳಗಾಯಿತ್ತು.
ಎನ್ನ ದೇವ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
ತನ್ನೊಳಗೆನ್ನನಿಂಬಿಟ್ಟುಕೊಂಡನಾಗಿ ಇನ್ನು ನಿನ್ನ ತಂದೆ ತಾಯಿತನವನೊಲ್ಲೆ ನಾನು.
",ಅಕ್ಕಮಹಾದೇವಿ,ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನ
